"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"430","G41","G4",0,0.036172123400984,7.98051006739163e-05,2,-0.0360923183003101,"lower",0,0,1,0,1,"higher",1,3,"higher",4,5,3,"local","regional","bigger",6148.56027480644
"431","G43","G4",0,0.005603390557631,7.98051006739163e-05,0,-0.00552358545695708,"lower",4,0,0,1,1,"np_homophily",3,3,"match",3,5,2,"regional","regional","regional_match",92423.0912127812
"432","G59","G4",0,0.0443776319735864,7.98051006739163e-05,1,-0.0442978268729125,"lower",4,0,0,1,1,"np_homophily",2,3,"higher",7,5,4,"regional","regional","regional_match",91242.9471429187
"433","G6","G4",0,0.187250546989594,7.98051006739163e-05,0,-0.18717074188892,"lower",0,0,1,0,1,"higher",3,3,"match",3,5,2,"regional","regional","regional_match",16133.6534589855
"434","G60","G4",0,0.0103506504719386,7.98051006739163e-05,3,-0.0102708453712647,"lower",1,0,0,1,1,"np_homophily",0,3,"higher",2,5,1,"regional","regional","regional_match",103915.884395595
"435","G66","G4",0,0.000259543639211259,7.98051006739163e-05,1,-0.000179738538537343,"lower",1,0,0,1,1,"np_homophily",2,3,"higher",3,5,2,"local","regional","bigger",98370.0455636433
"436","G69","G4",0,0.0202797028630867,7.98051006739163e-05,3,-0.0201998977624128,"lower",0,0,1,0,1,"higher",0,3,"higher",1,5,1,"local","regional","bigger",6148.56027480644
"437","G71","G4",0,0.143671365026039,7.98051006739163e-05,3,-0.143591559925365,"lower",0,0,1,1,1,"np_homophily",0,3,"higher",1,5,1,"local","regional","bigger",99793.660997887
"438","G8","G4",0,1,7.98051006739163e-05,1,-0.999920194899326,"lower",7,0,0,1,1,"np_homophily",2,3,"higher",5,5,3,"regional","regional","regional_match",104351.817026128
"439","G9","G4",0,0.00594262836081384,7.98051006739163e-05,0,-0.00586282326013992,"lower",1,0,0,1,1,"np_homophily",3,3,"match",4,5,4,"regional","regional","regional_match",5293.04479564336
"440","G13","G40",0,0.0267042614034154,0.00170648464163823,0,-0.0249977767617772,"lower",5,0,0,1,0,"lower",2,2,"match",4,2,2,"regional","local","smaller",7308.0953140089
"441","G14","G40",0,0,0.00170648464163823,1,0.00170648464163823,"higher",0,0,1,0,0,"no_np_homophily",1,2,"higher",3,2,1,"local","local","local_match",10772.8679370657
"442","G17","G40",1,0.029108290703348,0.00170648464163823,0,-0.0274018060617098,"lower",7,0,0,1,0,"lower",2,2,"match",2,2,1,"local","local","local_match",10757.1015478137
"443","G19","G40",0,0.0678291239383343,0.00170648464163823,1,-0.0661226392966961,"lower",0,0,1,1,0,"lower",1,2,"higher",2,2,1,"local","local","local_match",9194.26669281343
"444","G20","G40",1,0.0065766676690612,0.00170648464163823,-1,-0.00487018302742297,"lower",4,0,0,1,0,"lower",3,2,"lower",6,2,1,"regional","local","smaller",5904.45321670177
"445","G43","G40",0,0.005603390557631,0.00170648464163823,-1,-0.00389690591599277,"lower",4,0,0,1,0,"lower",3,2,"lower",3,2,0,"regional","local","smaller",6291.41156853045
"446","G48","G40",0,0.00366748166259169,0.00170648464163823,-1,-0.00196099702095346,"lower",3,0,0,1,0,"lower",3,2,"lower",4,2,1,"local","local","local_match",8593.57354604193
"447","G59","G40",1,0.0443776319735864,0.00170648464163823,0,-0.0426711473319482,"lower",4,0,0,1,0,"lower",2,2,"match",7,2,2,"regional","local","smaller",3515.12496827068
"448","G6","G40",0,0.187250546989594,0.00170648464163823,-1,-0.185544062347956,"lower",0,0,1,0,0,"no_np_homophily",3,2,"lower",3,2,1,"regional","local","smaller",95127.1995872426
"449","G72","G40",1,0.076872673471632,0.00170648464163823,0,-0.0751661888299938,"lower",2,0,0,0,0,"no_np_homophily",2,2,"match",2,2,2,"local","local","local_match",64897.0573626639
"450","G8","G40",0,1,0.00170648464163823,0,-0.998293515358362,"lower",7,0,0,1,0,"lower",2,2,"match",5,2,1,"regional","local","smaller",64966.0976762423
"451","G9","G40",1,0.00594262836081384,0.00170648464163823,-1,-0.00423614371917561,"lower",1,0,0,1,0,"lower",3,2,"lower",4,2,1,"regional","local","smaller",84085.4855985776
"452","G20","G41",0,0.0065766676690612,0.00312278569447108,-2,-0.00345388197459012,"lower",4,0,0,1,0,"lower",3,1,"lower",6,4,2,"regional","local","smaller",89808.8624854295
"453","G4","G41",0,0.00278770759691127,0.00312278569447108,-2,0.000335078097559809,"higher",0,0,1,1,0,"lower",3,1,"lower",5,4,3,"regional","local","smaller",6148.56027480644
"454","G43","G41",0,0.005603390557631,0.00312278569447108,-2,-0.00248060486315992,"lower",4,0,0,1,0,"lower",3,1,"lower",3,4,1,"regional","local","smaller",89992.003077597
"455","G59","G41",0,0.0443776319735864,0.00312278569447108,-1,-0.0412548462791154,"lower",4,0,0,1,0,"lower",2,1,"lower",7,4,4,"regional","local","smaller",88526.4595976663
"456","G6","G41",0,0.187250546989594,0.00312278569447108,-2,-0.184127761295123,"lower",0,0,1,0,0,"no_np_homophily",3,1,"lower",3,4,2,"regional","local","smaller",22264.5667906563
"457","G69","G41",0,0.0202797028630867,0.00312278569447108,1,-0.0171569171686156,"lower",0,0,1,0,0,"no_np_homophily",0,1,"higher",1,4,1,"local","local","local_match",0
"458","G8","G41",0,1,0.00312278569447108,-1,-0.996877214305529,"lower",7,0,0,1,0,"lower",2,1,"lower",5,4,1,"regional","local","smaller",98764.2654379385
"459","G9","G41",0,0.00594262836081384,0.00312278569447108,-2,-0.00281984266634276,"lower",1,0,0,1,0,"lower",3,1,"lower",4,4,2,"regional","local","smaller",9225.67132165425
"460","G16","G42",0,0,0.000203200460443827,2,0.000203200460443827,"higher",0,2,0,1,1,"np_homophily",1,3,"higher",1,5,0,"local","local","local_match",23782.2200708713
"461","G20","G42",0,0.0065766676690612,0.000203200460443827,0,-0.00637346720861737,"lower",4,2,0,1,1,"np_homophily",3,3,"match",6,5,5,"regional","local","smaller",69366.9481714402
"462","G21","G42",0,0.000919981902138087,0.000203200460443827,1,-0.00071678144169426,"lower",0,2,0,1,1,"np_homophily",2,3,"higher",3,5,1,"local","local","local_match",1274.59216266938
"463","G4","G42",0,0.00278770759691127,0.000203200460443827,0,-0.00258450713646744,"lower",0,2,0,1,1,"np_homophily",3,3,"match",5,5,2,"regional","local","smaller",104351.817026128
"464","G43","G42",0,0.005603390557631,0.000203200460443827,0,-0.00540019009718717,"lower",4,2,0,1,1,"np_homophily",3,3,"match",3,5,3,"regional","local","smaller",69804.858238221
"465","G59","G42",0,0.0443776319735864,0.000203200460443827,1,-0.0441744315131426,"lower",4,2,0,1,1,"np_homophily",2,3,"higher",7,5,4,"regional","local","smaller",65006.6556501764
"466","G6","G42",0,0.187250546989594,0.000203200460443827,0,-0.18704734652915,"lower",0,2,0,0,1,"higher",3,3,"match",3,5,2,"regional","local","smaller",118714.109934635
"467","G60","G42",0,0.0103506504719386,0.000203200460443827,3,-0.0101474500114948,"lower",1,2,0,1,1,"np_homophily",0,3,"higher",2,5,0,"regional","local","smaller",954.538600935543
"468","G66","G42",0,0.000259543639211259,0.000203200460443827,1,-5.63431787674325e-05,"lower",1,2,0,1,1,"np_homophily",2,3,"higher",3,5,2,"local","local","local_match",7021.84601801818
"469","G71","G42",1,0.143671365026039,0.000203200460443827,3,-0.143468164565596,"lower",0,2,0,1,1,"np_homophily",0,3,"higher",1,5,1,"local","local","local_match",9662.06336412219
"470","G8","G42",0,1,0.000203200460443827,1,-0.999796799539556,"lower",7,2,2,1,1,"np_homophily",2,3,"higher",5,5,4,"regional","local","smaller",0
"471","G9","G42",0,0.00594262836081384,0.000203200460443827,0,-0.00573942790037001,"lower",1,2,0,1,1,"np_homophily",3,3,"match",4,5,2,"regional","local","smaller",103866.410213773
"472","G13","G43",0,0.0267042614034154,0.000624248446774465,1,-0.0260800129566409,"lower",5,4,0,1,1,"np_homophily",2,3,"higher",4,3,1,"regional","regional","regional_match",1032.76806278696
"473","G14","G43",0,0,0.000624248446774465,2,0.000624248446774465,"higher",0,4,0,0,1,"higher",1,3,"higher",3,3,0,"local","regional","bigger",5517.93132899809
"474","G16","G43",0,0,0.000624248446774465,2,0.000624248446774465,"higher",0,4,0,1,1,"np_homophily",1,3,"higher",1,3,0,"local","regional","bigger",47998.5793325425
"475","G17","G43",0,0.029108290703348,0.000624248446774465,1,-0.0284840422565736,"lower",7,4,2,1,1,"np_homophily",2,3,"higher",2,3,1,"local","regional","bigger",4859.96359753551
"476","G19","G43",0,0.0678291239383343,0.000624248446774465,2,-0.0672048754915599,"lower",0,4,0,1,1,"np_homophily",1,3,"higher",2,3,0,"local","regional","bigger",3868.87338695801
"477","G20","G43",0,0.0065766676690612,0.000624248446774465,0,-0.00595241922228673,"lower",4,4,1,1,1,"np_homophily",3,3,"match",6,3,3,"regional","regional","regional_match",444.223857878946
"478","G21","G43",0,0.000919981902138087,0.000624248446774465,1,-0.000295733455363622,"lower",0,4,0,1,1,"np_homophily",2,3,"higher",3,3,1,"local","regional","bigger",68543.733017625
"479","G29","G43",0,0.00447578469577884,0.000624248446774465,1,-0.00385153624900437,"lower",0,4,0,1,1,"np_homophily",2,3,"higher",3,3,1,"local","regional","bigger",85656.3257870509
"480","G4","G43",0,0.00278770759691127,0.000624248446774465,0,-0.0021634591501368,"lower",0,4,0,1,1,"np_homophily",3,3,"match",5,3,2,"regional","regional","regional_match",92423.0912127812
"481","G41","G43",0,0.036172123400984,0.000624248446774465,2,-0.0355478749542095,"lower",0,4,0,0,1,"higher",1,3,"higher",4,3,1,"local","regional","bigger",89992.003077597
"482","G48","G43",0,0.00366748166259169,0.000624248446774465,0,-0.00304323321581722,"lower",3,4,0,1,1,"np_homophily",3,3,"match",4,3,3,"local","regional","bigger",2361.52285429721
"483","G59","G43",0,0.0443776319735864,0.000624248446774465,1,-0.043753383526812,"lower",4,4,0,1,1,"np_homophily",2,3,"higher",7,3,3,"regional","regional","regional_match",4813.14340238025
"484","G6","G43",0,0.187250546989594,0.000624248446774465,0,-0.186626298542819,"lower",0,4,0,0,1,"higher",3,3,"match",3,3,2,"regional","regional","regional_match",99095.3980730815
"485","G60","G43",0,0.0103506504719386,0.000624248446774465,3,-0.00972640202516416,"lower",1,4,1,1,1,"np_homophily",0,3,"higher",2,3,0,"regional","regional","regional_match",70327.6845804963
"486","G66","G43",0,0.000259543639211259,0.000624248446774465,1,0.000364704807563206,"higher",1,4,0,1,1,"np_homophily",2,3,"higher",3,3,1,"local","regional","bigger",63802.5668265674
"487","G69","G43",0,0.0202797028630867,0.000624248446774465,3,-0.0196554544163122,"lower",0,4,0,0,1,"higher",0,3,"higher",1,3,0,"local","regional","bigger",89992.003077597
"488","G71","G43",0,0.143671365026039,0.000624248446774465,3,-0.143047116579265,"lower",0,4,0,1,1,"np_homophily",0,3,"higher",1,3,1,"local","regional","bigger",60143.9031849755
"489","G72","G43",0,0.076872673471632,0.000624248446774465,1,-0.0762484250248575,"lower",2,4,0,0,1,"higher",2,3,"higher",2,3,0,"local","regional","bigger",69774.8541328767
"490","G8","G43",0,1,0.000624248446774465,1,-0.999375751553226,"lower",7,4,3,1,1,"np_homophily",2,3,"higher",5,3,3,"regional","regional","regional_match",69804.858238221
"491","G9","G43",0,0.00594262836081384,0.000624248446774465,0,-0.00531837991403937,"lower",1,4,1,1,1,"np_homophily",3,3,"match",4,3,2,"regional","regional","regional_match",88579.4518248946
"492","G13","G44",0,0.0267042614034154,0.00235770672363856,0,-0.0243465546797768,"lower",5,0,0,1,1,"np_homophily",2,2,"match",4,5,3,"regional","regional","regional_match",2193.68456735169
"493","G14","G44",0,0,0.00235770672363856,1,0.00235770672363856,"higher",0,0,1,0,1,"higher",1,2,"higher",3,5,1,"local","regional","bigger",6099.40131196277
"494","G17","G44",0,0.029108290703348,0.00235770672363856,0,-0.0267505839797095,"lower",7,0,0,1,1,"np_homophily",2,2,"match",2,5,2,"local","regional","bigger",4747.9362408518
"495","G19","G44",0,0.0678291239383343,0.00235770672363856,1,-0.0654714172146958,"lower",0,0,1,1,1,"np_homophily",1,2,"higher",2,5,2,"local","regional","bigger",4808.13054517815
"496","G20","G44",1,0.0065766676690612,0.00235770672363856,-1,-0.00421896094542264,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,5,3,"regional","regional","regional_match",2868.86223768622
"497","G43","G44",0,0.005603390557631,0.00235770672363856,-1,-0.00324568383399243,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,5,2,"regional","regional","regional_match",2680.19156766754
"498","G48","G44",0,0.00366748166259169,0.00235770672363856,-1,-0.00130977493895312,"lower",3,0,0,1,1,"np_homophily",3,2,"lower",4,5,3,"local","regional","bigger",2374.9469811595
"499","G59","G44",0,0.0443776319735864,0.00235770672363856,0,-0.0420199252499479,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,5,5,"regional","regional","regional_match",6107.1029381797
"500","G6","G44",0,0.187250546989594,0.00235770672363856,-1,-0.184892840265955,"lower",0,0,1,0,1,"higher",3,2,"lower",3,5,3,"regional","regional","regional_match",101745.013113464
"501","G72","G44",0,0.076872673471632,0.00235770672363856,0,-0.0745149667479934,"lower",2,0,0,0,1,"higher",2,2,"match",2,5,2,"local","regional","bigger",70372.0184980704
"502","G8","G44",0,1,0.00235770672363856,0,-0.997642293276361,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,5,3,"regional","regional","regional_match",70377.426615117
"503","G9","G44",0,0.00594262836081384,0.00235770672363856,-1,-0.00358492163717528,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,5,2,"regional","regional","regional_match",91257.5833438315
"504","G20","G45",0,0.0065766676690612,0.00181298597551888,0,-0.00476368169354232,"lower",4,1,0,1,1,"np_homophily",3,3,"match",6,5,5,"regional","regional","regional_match",87762.9281050125
"505","G29","G45",0,0.00447578469577884,0.00181298597551888,1,-0.00266279872025996,"lower",0,1,0,1,1,"np_homophily",2,3,"higher",3,5,1,"local","regional","bigger",33609.9080173873
"506","G4","G45",0,0.00278770759691127,0.00181298597551888,0,-0.000974721621392392,"lower",0,1,0,1,1,"np_homophily",3,3,"match",5,5,2,"regional","regional","regional_match",15939.3266600686
"507","G41","G45",0,0.036172123400984,0.00181298597551888,2,-0.0343591374254651,"lower",0,1,0,0,1,"higher",1,3,"higher",4,5,1,"local","regional","bigger",20657.0276248408
"508","G43","G45",0,0.005603390557631,0.00181298597551888,0,-0.00379040458211212,"lower",4,1,0,1,1,"np_homophily",3,3,"match",3,5,3,"regional","regional","regional_match",87848.1859105314
"509","G59","G45",0,0.0443776319735864,0.00181298597551888,1,-0.0425646459980676,"lower",4,1,0,1,1,"np_homophily",2,3,"higher",7,5,4,"regional","regional","regional_match",87482.5311009696
"510","G6","G45",0,0.187250546989594,0.00181298597551888,0,-0.185437561014075,"lower",0,1,0,0,1,"higher",3,3,"match",3,5,2,"regional","regional","regional_match",11346.0000470451
"511","G69","G45",0,0.0202797028630867,0.00181298597551888,3,-0.0184667168875678,"lower",0,1,0,0,1,"higher",0,3,"higher",1,5,0,"local","regional","bigger",20657.0276248408
"512","G8","G45",1,1,0.00181298597551888,1,-0.998187014024481,"lower",7,1,1,1,1,"np_homophily",2,3,"higher",5,5,4,"regional","regional","regional_match",110701.191432974
"513","G9","G45",0,0.00594262836081384,0.00181298597551888,0,-0.00412964238529496,"lower",1,1,0,1,1,"np_homophily",3,3,"match",4,5,2,"regional","regional","regional_match",11433.1021431491
"514","G21","G46",1,0.000919981902138087,0.00379218809252939,1,0.0028722061903913,"higher",0,0,1,1,1,"np_homophily",2,3,"higher",3,1,1,"local","regional","bigger",1470.23814934257
"515","G13","G47",0,0.0267042614034154,0,1,-0.0267042614034154,"lower",5,0,0,1,0,"lower",2,3,"higher",4,7,4,"regional","local","smaller",765.801427864424
"516","G14","G47",0,0,0,2,0,"match",0,0,1,0,0,"no_np_homophily",1,3,"higher",3,7,3,"local","local","local_match",4007.58776757922
"517","G17","G47",0,0.029108290703348,0,1,-0.029108290703348,"lower",7,0,0,1,0,"lower",2,3,"higher",2,7,2,"local","local","local_match",3142.32550969489
"518","G19","G47",1,0.0678291239383343,0,2,-0.0678291239383343,"lower",0,0,1,1,0,"lower",1,3,"higher",2,7,1,"local","local","local_match",2480.56571432089
"519","G20","G47",1,0.0065766676690612,0,0,-0.0065766676690612,"lower",4,0,0,1,0,"lower",3,3,"match",6,7,6,"regional","local","smaller",2182.02927124454
"520","G43","G47",0,0.005603390557631,0,0,-0.005603390557631,"lower",4,0,0,1,0,"lower",3,3,"match",3,7,3,"regional","local","smaller",1739.04847206438
"521","G48","G47",1,0.00366748166259169,0,0,-0.00366748166259169,"lower",3,0,0,1,0,"lower",3,3,"match",4,7,4,"local","local","local_match",691.434329357942
"522","G59","G47",0,0.0443776319735864,0,1,-0.0443776319735864,"lower",4,0,0,1,0,"lower",2,3,"higher",7,7,6,"regional","local","smaller",6532.41639943185
"523","G6","G47",0,0.187250546989594,0,0,-0.187250546989594,"lower",0,0,1,0,0,"no_np_homophily",3,3,"match",3,7,3,"regional","local","smaller",99615.6552382941
"524","G60","G47",1,0.0103506504719386,0,3,-0.0103506504719386,"lower",1,0,0,1,0,"lower",0,3,"higher",2,7,1,"regional","local","smaller",72017.7910219741
"525","G72","G47",0,0.076872673471632,0,1,-0.076872673471632,"lower",2,0,0,0,0,"no_np_homophily",2,3,"higher",2,7,2,"local","local","local_match",71464.1726259197
"526","G8","G47",0,1,0,1,-1,"lower",7,0,0,1,0,"lower",2,3,"higher",5,7,4,"regional","local","smaller",71490.2526629127
"527","G9","G47",0,0.00594262836081384,0,0,-0.00594262836081384,"lower",1,0,0,1,0,"lower",3,3,"match",4,7,3,"regional","local","smaller",89285.1149379249
"528","G13","G48",0,0.0267042614034154,0.000568828213879408,1,-0.026135433189536,"lower",5,3,2,1,1,"np_homophily",2,3,"higher",4,4,2,"regional","local","smaller",1333.58814211349
"529","G14","G48",1,0,0.000568828213879408,2,0.000568828213879408,"higher",0,3,0,0,1,"higher",1,3,"higher",3,4,0,"local","local","local_match",3777.02447654532
"530","G17","G48",1,0.029108290703348,0.000568828213879408,1,-0.0285394624894686,"lower",7,3,3,1,1,"np_homophily",2,3,"higher",2,4,1,"local","local","local_match",2665.13247860017
"531","G19","G48",0,0.0678291239383343,0.000568828213879408,2,-0.0672602957244549,"lower",0,3,0,1,1,"np_homophily",1,3,"higher",2,4,0,"local","local","local_match",2435.52164786306
"532","G20","G48",1,0.0065766676690612,0.000568828213879408,0,-0.00600783945518179,"lower",4,3,1,1,1,"np_homophily",3,3,"match",6,4,4,"regional","local","smaller",2795.66789499777
"533","G43","G48",0,0.005603390557631,0.000568828213879408,0,-0.00503456234375159,"lower",4,3,0,1,1,"np_homophily",3,3,"match",3,4,3,"regional","local","smaller",2361.52285429721
"534","G59","G48",1,0.0443776319735864,0.000568828213879408,1,-0.043808803759707,"lower",4,3,2,1,1,"np_homophily",2,3,"higher",7,4,4,"regional","local","smaller",7091.39035380241
"535","G6","G48",0,0.187250546989594,0.000568828213879408,0,-0.186681718775715,"lower",0,3,0,0,1,"higher",3,3,"match",3,4,2,"regional","local","smaller",100132.776004437
"536","G72","G48",0,0.076872673471632,0.000568828213879408,1,-0.0763038452577526,"lower",2,3,1,0,1,"higher",2,3,"higher",2,4,1,"local","local","local_match",71963.4842656109
"537","G8","G48",0,1,0.000568828213879408,1,-0.999431171786121,"lower",7,3,0,1,1,"np_homophily",2,3,"higher",5,4,4,"regional","local","smaller",71985.1499334101
